Date,For,Against
2016-09-15 00,2392.0,168.0
2016-09-15 01,2392.0,168.0
2016-09-15 02,2392.0,168.0
2016-09-15 03,2392.0,168.0
2016-09-15 04,2392.0,168.0
2016-09-15 05,2392.0,168.0
2016-09-15 06,2392.0,168.0
2016-09-15 07,2392.0,168.0
2016-09-15 08,2392.0,168.0
2016-09-15 09,2392.0,168.0
2016-09-15 10,2392.0,168.0
2016-09-15 11,2392.0,168.0
2016-09-15 12,2392.0,168.0
2016-09-15 13,2392.0,168.0
2016-09-15 14,2392.0,168.0
2016-09-15 15,2392.0,168.0
2016-09-15 16,2392.0,168.0
2016-09-15 17,2392.0,168.0
2016-09-15 18,2392.0,168.0
2016-09-15 19,2392.0,168.0
2016-09-15 20,2393.0,168.0
2016-09-15 21,2393.0,168.0
2016-09-15 22,2393.0,168.0
2016-09-15 23,2393.0,168.0
2016-09-16 00,2393.0,168.0
2016-09-16 01,2393.0,168.0
2016-09-16 02,2393.0,168.0
2016-09-16 03,2393.0,168.0
2016-09-16 04,2393.0,168.0
2016-09-16 05,2393.0,168.0
2016-09-16 06,2393.0,168.0
2016-09-16 07,2393.0,168.0
2016-09-16 08,2393.0,168.0
2016-09-16 09,2393.0,168.0
2016-09-16 10,2393.0,168.0
2016-09-16 11,2393.0,168.0
2016-09-16 12,2393.0,168.0
2016-09-16 13,2393.0,168.0
2016-09-16 14,2393.0,168.0
2016-09-16 15,2393.0,168.0
2016-09-16 16,2393.0,168.0
2016-09-16 17,2393.0,168.0
2016-09-16 18,2393.0,168.0
2016-09-16 19,2393.0,168.0
2016-09-16 20,2393.0,168.0
2016-09-16 21,2393.0,168.0
2016-09-16 22,2393.0,168.0
2016-09-16 23,2393.0,168.0
2016-09-17 00,2393.0,168.0
2016-09-17 01,2393.0,168.0
2016-09-17 02,2393.0,168.0
2016-09-17 03,2393.0,168.0
2016-09-17 04,2393.0,168.0
2016-09-17 05,2393.0,168.0
2016-09-17 06,2393.0,168.0
2016-09-17 07,2393.0,168.0
2016-09-17 08,2393.0,168.0
2016-09-17 09,2393.0,168.0
2016-09-17 10,2393.0,168.0
2016-09-17 11,2393.0,168.0
2016-09-17 12,2393.0,168.0
2016-09-17 13,2393.0,168.0
2016-09-17 14,2393.0,168.0
2016-09-17 15,2393.0,168.0
2016-09-17 16,2393.0,168.0
2016-09-17 17,2393.0,168.0
2016-09-17 18,2393.0,168.0
2016-09-17 19,2394.0,168.0
2016-09-17 20,2394.0,168.0
2016-09-17 21,2394.0,168.0
2016-09-17 22,2394.0,168.0
2016-09-17 23,2394.0,168.0
2016-09-18 00,2394.0,168.0
2016-09-18 01,2394.0,168.0
2016-09-18 02,2394.0,168.0
2016-09-18 03,2394.0,168.0
2016-09-18 04,2394.0,168.0
2016-09-18 05,2394.0,168.0
2016-09-18 06,2394.0,168.0
2016-09-18 07,2394.0,168.0
2016-09-18 08,2394.0,168.0
2016-09-18 09,2394.0,168.0
2016-09-18 10,2394.0,168.0
2016-09-18 11,2394.0,168.0
2016-09-18 12,2394.0,168.0
2016-09-18 13,2394.0,168.0
2016-09-18 14,2394.0,168.0
2016-09-18 15,2394.0,168.0
2016-09-18 16,2394.0,168.0
2016-09-18 17,2394.0,168.0
2016-09-18 18,2394.0,168.0
2016-09-18 19,2394.0,168.0
2016-09-18 20,2394.0,168.0
2016-09-18 21,2394.0,168.0
2016-09-18 22,2394.0,168.0
2016-09-18 23,2394.0,168.0
2016-09-19 00,2394.0,168.0
2016-09-19 01,2394.0,168.0
2016-09-19 02,2394.0,168.0
2016-09-19 03,2394.0,168.0
2016-09-19 04,2394.0,168.0
2016-09-19 05,2394.0,168.0
2016-09-19 06,2394.0,168.0
2016-09-19 07,2394.0,168.0
2016-09-19 08,2394.0,168.0
2016-09-19 09,2394.0,168.0
2016-09-19 10,2394.0,168.0
2016-09-19 11,2394.0,168.0
2016-09-19 12,2394.0,168.0
2016-09-19 13,2394.0,168.0
2016-09-19 14,2394.0,168.0
2016-09-19 15,2394.0,168.0
2016-09-19 16,2394.0,168.0
2016-09-19 17,2394.0,168.0
2016-09-19 18,2394.0,168.0
2016-09-19 19,2394.0,168.0
2016-09-19 20,2394.0,168.0
2016-09-19 21,2394.0,168.0
2016-09-19 22,2394.0,168.0
2016-09-19 23,2394.0,168.0
2016-09-20 00,2394.0,168.0
2016-09-20 01,2394.0,168.0
2016-09-20 02,2394.0,168.0
2016-09-20 03,2394.0,168.0
2016-09-20 04,2394.0,168.0
2016-09-20 05,2394.0,168.0
