Date,For,Against
2016-08-18 04,136.0,1481.0
2016-08-18 05,136.0,1481.0
2016-08-18 06,136.0,1481.0
2016-08-18 07,136.0,1481.0
2016-08-18 08,136.0,1481.0
2016-08-18 09,136.0,1481.0
2016-08-18 10,136.0,1481.0
2016-08-18 11,136.0,1481.0
2016-08-18 12,136.0,1481.0
2016-08-18 13,136.0,1481.0
2016-08-18 14,136.0,1481.0
2016-08-18 15,136.0,1481.0
2016-08-18 16,136.0,1481.0
2016-08-18 17,136.0,1481.0
2016-08-18 18,136.0,1481.0
2016-08-18 19,136.0,1481.0
2016-08-18 20,136.0,1481.0
2016-08-18 21,136.0,1481.0
2016-08-18 22,136.0,1481.0
2016-08-18 23,136.0,1481.0
2016-08-19 00,136.0,1481.0
2016-08-19 01,136.0,1481.0
2016-08-19 02,136.0,1481.0
2016-08-19 03,136.0,1481.0
2016-08-19 04,136.0,1481.0
2016-08-19 05,136.0,1481.0
2016-08-19 06,136.0,1481.0
2016-08-19 07,136.0,1481.0
2016-08-19 08,136.0,1481.0
2016-08-19 09,136.0,1481.0
2016-08-19 10,136.0,1481.0
2016-08-19 11,136.0,1481.0
2016-08-19 12,136.0,1481.0
2016-08-19 13,136.0,1481.0
2016-08-19 14,136.0,1481.0
2016-08-19 15,136.0,1481.0
2016-08-19 16,136.0,1481.0
2016-08-19 17,136.0,1481.0
2016-08-19 18,136.0,1481.0
2016-08-19 19,136.0,1481.0
2016-08-19 20,136.0,1481.0
2016-08-19 21,136.0,1481.0
2016-08-19 22,136.0,1481.0
2016-08-19 23,136.0,1481.0
2016-08-20 00,136.0,1481.0
2016-08-20 01,136.0,1481.0
2016-08-20 02,136.0,1481.0
2016-08-20 03,136.0,1481.0
2016-08-20 04,136.0,1481.0
2016-08-20 05,136.0,1481.0
2016-08-20 06,136.0,1481.0
2016-08-20 07,136.0,1481.0
2016-08-20 08,136.0,1481.0
2016-08-20 09,136.0,1481.0
2016-08-20 10,136.0,1481.0
2016-08-20 11,136.0,1481.0
2016-08-20 12,136.0,1481.0
2016-08-20 13,136.0,1481.0
2016-08-20 14,136.0,1481.0
2016-08-20 15,136.0,1481.0
2016-08-20 16,136.0,1481.0
2016-08-20 17,136.0,1481.0
2016-08-20 18,136.0,1481.0
2016-08-20 19,136.0,1481.0
2016-08-20 20,136.0,1481.0
2016-08-20 21,136.0,1481.0
2016-08-20 22,136.0,1481.0
2016-08-20 23,136.0,1481.0
2016-08-21 00,136.0,1481.0
2016-08-21 01,136.0,1481.0
2016-08-21 02,136.0,1481.0
2016-08-21 03,136.0,1481.0
2016-08-21 04,136.0,1481.0
2016-08-21 05,136.0,1481.0
2016-08-21 06,136.0,1481.0
2016-08-21 07,136.0,1481.0
2016-08-21 08,136.0,1481.0
2016-08-21 09,136.0,1481.0
2016-08-21 10,136.0,1481.0
2016-08-21 11,136.0,1481.0
2016-08-21 12,136.0,1481.0
2016-08-21 13,136.0,1481.0
2016-08-21 14,136.0,1481.0
2016-08-21 15,136.0,1481.0
2016-08-21 16,136.0,1481.0
2016-08-21 17,136.0,1481.0
2016-08-21 18,136.0,1481.0
2016-08-21 19,136.0,1481.0
2016-08-21 20,136.0,1481.0
2016-08-21 21,136.0,1481.0
2016-08-21 22,136.0,1481.0
2016-08-21 23,136.0,1481.0
2016-08-22 00,136.0,1481.0
2016-08-22 01,136.0,1481.0
2016-08-22 02,136.0,1481.0
2016-08-22 03,136.0,1481.0
2016-08-22 04,136.0,1481.0
2016-08-22 05,136.0,1481.0
2016-08-22 06,136.0,1481.0
2016-08-22 07,136.0,1481.0
2016-08-22 08,136.0,1481.0
2016-08-22 09,136.0,1481.0
2016-08-22 10,136.0,1481.0
2016-08-22 11,136.0,1481.0
2016-08-22 12,136.0,1481.0
2016-08-22 13,136.0,1481.0
2016-08-22 14,136.0,1481.0
2016-08-22 15,136.0,1481.0
2016-08-22 16,136.0,1481.0
2016-08-22 17,136.0,1481.0
2016-08-22 18,136.0,1481.0
2016-08-22 19,136.0,1481.0
2016-08-22 20,136.0,1481.0
2016-08-22 21,136.0,1481.0
2016-08-22 22,136.0,1481.0
2016-08-22 23,136.0,1481.0
2016-08-23 00,136.0,1481.0
2016-08-23 01,136.0,1481.0
2016-08-23 02,136.0,1481.0
2016-08-23 03,136.0,1481.0
2016-08-23 04,136.0,1481.0
2016-08-23 05,136.0,1481.0
2016-08-23 06,136.0,1481.0
2016-08-23 07,136.0,1481.0
2016-08-23 08,136.0,1481.0
2016-08-23 09,136.0,1481.0
2016-08-23 10,136.0,1481.0
2016-08-23 11,136.0,1481.0
2016-08-23 12,136.0,1481.0
2016-08-23 13,136.0,1481.0
2016-08-23 14,136.0,1481.0
2016-08-23 15,136.0,1481.0
2016-08-23 16,136.0,1481.0
2016-08-23 17,136.0,1481.0
2016-08-23 18,136.0,1481.0
2016-08-23 19,136.0,1481.0
2016-08-23 20,136.0,1481.0
2016-08-23 21,136.0,1481.0
2016-08-23 22,136.0,1481.0
2016-08-23 23,136.0,1481.0
2016-08-24 00,136.0,1481.0
2016-08-24 01,136.0,1481.0
2016-08-24 02,136.0,1481.0
2016-08-24 03,136.0,1481.0
2016-08-24 04,136.0,1481.0
2016-08-24 05,136.0,1481.0
2016-08-24 06,136.0,1481.0
2016-08-24 07,136.0,1481.0
2016-08-24 08,136.0,1481.0
2016-08-24 09,136.0,1481.0
2016-08-24 10,136.0,1481.0
2016-08-24 11,136.0,1481.0
2016-08-24 12,136.0,1481.0
2016-08-24 13,136.0,1481.0
2016-08-24 14,136.0,1481.0
2016-08-24 15,136.0,1481.0
2016-08-24 16,136.0,1481.0
2016-08-24 17,136.0,1481.0
2016-08-24 18,136.0,1481.0
2016-08-24 19,136.0,1481.0
2016-08-24 20,136.0,1481.0
2016-08-24 21,136.0,1481.0
2016-08-24 22,136.0,1481.0
2016-08-24 23,136.0,1481.0
2016-08-25 00,136.0,1481.0
2016-08-25 01,136.0,1481.0
2016-08-25 02,136.0,1481.0
2016-08-25 03,136.0,1481.0
2016-08-25 04,136.0,1481.0
2016-08-25 05,136.0,1481.0
2016-08-25 06,136.0,1481.0
2016-08-25 07,136.0,1481.0
2016-08-25 08,136.0,1481.0
2016-08-25 09,136.0,1481.0
2016-08-25 10,136.0,1481.0
2016-08-25 11,136.0,1481.0
2016-08-25 12,136.0,1481.0
2016-08-25 13,136.0,1481.0
2016-08-25 14,136.0,1481.0
2016-08-25 15,136.0,1481.0
2016-08-25 16,136.0,1481.0
2016-08-25 17,136.0,1481.0
2016-08-25 18,136.0,1481.0
2016-08-25 19,136.0,1481.0
2016-08-25 20,136.0,1481.0
2016-08-25 21,136.0,1481.0
2016-08-25 22,136.0,1481.0
2016-08-25 23,136.0,1481.0
2016-08-26 00,136.0,1481.0
2016-08-26 01,136.0,1481.0
2016-08-26 02,136.0,1481.0
2016-08-26 03,136.0,1481.0
2016-08-26 04,136.0,1481.0
2016-08-26 05,136.0,1481.0
2016-08-26 06,136.0,1481.0
2016-08-26 07,136.0,1481.0
2016-08-26 08,136.0,1481.0
2016-08-26 09,136.0,1481.0
2016-08-26 10,136.0,1481.0
2016-08-26 11,136.0,1481.0
2016-08-26 12,136.0,1481.0
2016-08-26 13,136.0,1481.0
2016-08-26 14,136.0,1481.0
2016-08-26 15,136.0,1481.0
